TRE_CN,STATECD,REGIONAL_DRYBIOT,REGIONAL_DRYBIOM,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,REGIONAL_DRYBIOSL
249708667010854,72,86.555247,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708666010854,72,86.555247,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249709728010854,72,1856.237719,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708435010854,72,2482.339521,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:49,126144,
249708665010854,72,73.653443,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708664010854,72,219.87389,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708663010854,72,86.555247,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708662010854,72,206.972086,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708661010854,72,176.867876,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708660010854,72,90.855848,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708659010854,72,155.364869,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708658010854,72,163.966072,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708657010854,72,163.966072,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708656010854,72,151.064268,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708655010854,72,,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708654010854,72,77.954044,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708653010854,72,155.364869,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708029010854,72,282.723387,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708652010854,72,155.364869,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708651010854,72,155.364869,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708650010854,72,163.966072,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708649010854,72,86.555247,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708648010854,72,155.364869,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708207010854,72,731.654205,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708647010854,72,120.960058,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708646010854,72,129.561261,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708645010854,72,163.966072,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708644010854,72,,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708643010854,72,151.064268,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708642010854,72,86.555247,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708329010854,72,,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708328010854,72,,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710838010854,72,19.174997,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710839010854,72,16.766665,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708508010854,72,465.899073,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708507010854,72,213.817139,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708221010854,72,,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708338010854,72,19.282511,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708641010854,72,65.05224,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708337010854,72,15.116312,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708336010854,72,13.089658,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708335010854,72,13.998158,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708506010854,72,112.325836,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708505010854,72,92.87103,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708220010854,72,115.368506,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249710840010854,72,1037.50027,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708885010854,72,19.174997,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708504010854,72,15.799031,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708503010854,72,50.610986,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708502010854,72,47.847855,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:04:59,126144,
254353023010854,72,36.914942,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708206010854,72,14.807207,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708205010854,72,14.788392,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708884010854,72,17.562274,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708883010854,72,16.880899,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708501010854,72,67.200523,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708500010854,72,108.816822,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708334010854,72,12.186533,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708499010854,72,561.587263,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708498010854,72,194.961727,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708204010854,72,214.683977,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249710841010854,72,72.566856,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249710842010854,72,749.136115,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708497010854,72,461.189924,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708496010854,72,255.868873,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708203010854,72,853.576011,,JTURNER02,2011-09-29 11:17:23,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249709550010854,72,145.93988,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249709551010854,72,123.498358,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708255010854,72,13.984634,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708254010854,72,6.228707,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709552010854,72,99.312823,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249709553010854,72,99.854729,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249707884010854,72,57.155575,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249707883010854,72,60.725595,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249707882010854,72,26.386792,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709734010854,72,5.400911,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709062010854,72,22.630407,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709735010854,72,23.02898,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708195010854,72,4.986713,,JTURNER02,2011-09-29 11:17:22,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249715423010854,72,364.016429,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249713412010854,72,243.145766,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249714305010854,72,130.761577,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249715422010854,72,624.805621,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249715424010854,72,693.589882,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249715425010854,72,1449.035726,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249715426010854,72,431.010212,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249715427010854,72,591.927901,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249713755010854,72,671.949428,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249715428010854,72,271.424134,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249713735010854,72,568.992968,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249713608010854,72,853.090338,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249715430010854,72,102.56763,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249713853010854,72,40.545847,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249715095010854,72,16.249052,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249715431010854,72,15.693821,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249715429010854,72,440.497681,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:09:29,126144,
254352999010854,72,25.826934,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:04:59,126144,
254352998010854,72,142.617398,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249716192010854,72,146.930872,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249716193010854,72,151.800423,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249715432010854,72,747.372375,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249715433010854,72,315.901859,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249715434010854,72,,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249715435010854,72,293.82105,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249713557010854,72,38.99488,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249716195010854,72,3.764739,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249713656010854,72,3.540959,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249716196010854,72,7.502634,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249716197010854,72,4.192217,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249713587010854,72,3.869176,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249713586010854,72,6.130184,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249714476010854,72,6.046504,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249713655010854,72,7.01402,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249716198010854,72,5.295262,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:04:59,126144,
254353003010854,72,3.869176,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249713654010854,72,3.869176,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:04:59,126144,
254353002010854,72,4.192217,,JTURNER02,2011-09-29 11:25:00,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709739010854,72,8.942999,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709736010854,72,13.450625,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709737010854,72,6.121315,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709738010854,72,19.44203,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709740010854,72,5.400911,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709741010854,72,8.942999,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709742010854,72,5.078437,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709109010854,72,17.34407,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709108010854,72,17.551447,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709554010854,72,65.915784,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709555010854,72,32.341527,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710194010854,72,,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710195010854,72,,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710196010854,72,,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710857010854,72,,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710197010854,72,,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710198010854,72,,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710199010854,72,,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710200010854,72,,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710201010854,72,,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710202010854,72,,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710203010854,72,,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710204010854,72,,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710205010854,72,,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710206010854,72,,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710207010854,72,,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710208010854,72,,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710209010854,72,,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710210010854,72,,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710211010854,72,,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709556010854,72,,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249707853010854,72,524.029254,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249710858010854,72,38.561798,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709557010854,72,16.999049,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708892010854,72,5.295262,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708891010854,72,3.206891,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708890010854,72,3.869176,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708889010854,72,7.01402,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710212010854,72,,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710213010854,72,,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710214010854,72,,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710859010854,72,7.654621,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710860010854,72,9.545283,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710861010854,72,7.502634,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708577010854,72,10.159377,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708861010854,72,32.614012,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708860010854,72,16.485381,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708859010854,72,9.58645,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708858010854,72,27.315491,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710862010854,72,5.295262,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710863010854,72,13.282809,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710864010854,72,6.237457,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710856010854,72,,,JTURNER02,2011-09-29 11:17:24,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708576010854,72,119.906184,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249709743010854,72,10.936172,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709744010854,72,10.936172,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709061010854,72,5.787284,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709060010854,72,5.078437,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709059010854,72,13.167674,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708305010854,72,,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708304010854,72,130.602162,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249709558010854,72,603.656696,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:09:29,126144,
254353025010854,72,404.090654,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708303010854,72,417.755473,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:09:29,126144,
254353024010854,72,531.674305,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249709745010854,72,9.927525,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709746010854,72,5.283212,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709747010854,72,7.787167,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710215010854,72,5.787284,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710216010854,72,15.422913,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710217010854,72,,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708575010854,72,11.820564,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710218010854,72,4.713627,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708574010854,72,8.179192,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709559010854,72,11.058898,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709748010854,72,6.472666,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
254353026010854,72,9.438839,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
254353027010854,72,7.138361,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709087010854,72,849.773696,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:09:49,126144,
249707919010854,72,3047.222362,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249707918010854,72,5819.177643,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249707917010854,72,10378.151666,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708518010854,72,13.716323,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710865010854,72,3.608979,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710866010854,72,23.397835,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249708867010854,72,814.316037,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249709086010854,72,472.894443,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249710867010854,72,,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710868010854,72,8.671698,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709085010854,72,32.546903,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710869010854,72,2.910344,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710870010854,72,,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709560010854,72,111.364541,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249710871010854,72,8.300777,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710872010854,72,3.394354,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249709561010854,72,324.215091,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249710873010854,72,108.457851,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249710874010854,72,88.695651,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249708381010854,72,,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710875010854,72,,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710876010854,72,98.110595,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249710877010854,72,21.274736,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710878010854,72,6.61888,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249707916010854,72,1934.147333,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249707915010854,72,2479.126881,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:09:29,126144,
249707914010854,72,,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710879010854,72,,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710880010854,72,,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
249710881010854,72,6.3644,,JTURNER02,2011-09-29 11:17:25,20004,JASONMEADE,2019-03-06 13:04:59,126144,
